year,month,job_title,industry,experience_level,salary_min,salary_max,salary_median,number_of_openings,demand_index,hiring_trend,city,state,education_requirement,job_type,skills_required,remote_availability,salary_range,salary_variability,salary_bracket,salary_log_median,quarter,month_name,season,is_high_demand,openings_level,experience_numeric,remote_flag,metro_city,cost_region,job_title_encoded,industry_encoded,city_encoded,state_encoded,education_requirement_encoded,job_type_encoded,skills_required_encoded,hiring_trend_encoded,season_encoded,city_salary_adjusted_index,job_market_pressure,competitiveness_score,seasonal_hiring_score
2025,9,Business Analyst,It/Business,Mid,759130.0,1031518.0,895324,47,95,Up,Pune,Maharashtra,Bachelor's,Full-time,"SQL,Modelling,Requirements",No,272388.0,0.304233997971684,Medium,13.704942059833417,3,Sep,Monsoon,1,High,2,0,1,Medium,1,7,12,6,0,1,11,2,1,895324.0,0.4895833333333333,66.02083333333333,3
2025,8,Business Analyst,It/Business,Mid,776800.0,1132188.0,954494,7,49,Stable,Kolkata,West Bengal,Diploma,Contract,"SQL,Modelling,Requirements",No,355388.0,0.37233130852577384,Medium,13.768937683789536,3,Aug,Monsoon,0,Medium,2,0,1,Medium,1,7,7,11,1,0,11,1,1,954494.0,0.14,39.12,3
2025,6,Nurse,Healthcare,Entry,117745.0,225841.0,171793,7,26,Down,Bhopal,Madhya Pradesh,Diploma,Part-time,"Patient Care,First Aid",Yes,108096.0,0.6292223780945673,Low,12.054051363591807,2,Jun,Monsoon,0,Medium,1,1,0,Low,9,4,2,5,1,2,5,0,1,146024.05,0.25925925925925924,28.081481481481482,3
2025,5,Mechanical Engineer,Manufacturing,Mid,476154.0,973824.0,724989,11,63,Up,Kolkata,West Bengal,Bachelor's,Part-time,"CAD,Design,Manufacturing",No,497670.0,0.6864517944410191,Medium,13.493913140638238,2,May,Summer,1,Medium,2,0,1,Medium,8,8,7,11,0,2,2,2,2,724989.0,0.171875,47.45625,2
2025,1,Civil Engineer,Construction,Entry,254501.0,399225.0,326863,21,67,Up,Chennai,Tamil Nadu,Bachelor's,Part-time,"AutoCAD,Site Management",No,144724.0,0.442766541333831,Low,12.697299461227434,1,Jan,Winter,1,High,1,0,1,Medium,2,0,3,8,0,2,1,2,3,326863.0,0.3088235294117647,44.58235294117647,1
2025,3,Civil Engineer,Construction,Entry,320136.0,589378.0,454757,33,47,Stable,New Delhi,Delhi,Master's,Contract,"AutoCAD,Site Management",Yes,269242.0,0.5920568567388738,Medium,13.027520688309192,1,Mar,Summer,0,High,1,1,1,High,2,0,10,0,3,0,1,1,2,545708.4,0.6875,39.825,2
2025,7,Nurse,Healthcare,Entry,92853.0,218359.0,155606,22,64,Up,Bhopal,Madhya Pradesh,Bachelor's,Part-time,"Patient Care,First Aid",No,125506.0,0.806562728943614,Low,11.955088876861065,3,Jul,Monsoon,1,High,1,0,0,Low,9,4,2,5,0,2,5,2,1,132265.1,0.3384615384615385,42.723076923076924,3
2025,5,Teacher,Education,Entry,159498.0,235186.0,197342,21,49,Stable,Bhopal,Madhya Pradesh,Bachelor's,Full-time,"Subject Expertise,Teaching",Yes,75688.0,0.383537209514447,Low,12.19269861048472,2,May,Summer,0,High,1,1,0,Low,13,2,2,5,0,1,13,1,2,167740.69999999998,0.42,41.559999999999995,2
2025,2,Hr Manager,Hr,Entry,326193.0,566545.0,446369,36,47,Stable,Bengaluru,Karnataka,High School,Contract,"Recruitment,Labour Laws",No,240352.0,0.5384603321467216,Medium,13.008903483489853,1,Feb,Winter,0,High,1,0,1,High,6,5,1,3,2,0,8,1,3,535642.7999999999,0.75,31.700000000000003,1
2025,4,Software Engineer,It,Senior,1417123.0,3569121.0,2493122,6,47,Stable,Pune,Maharashtra,Master's,Contract,"Python,Java,SQL",No,2151998.0,0.8631739642103354,High,14.729046699435418,2,Apr,Summer,0,Medium,3,0,1,Medium,12,6,12,6,3,0,6,1,2,2493122.0,0.125,42.95,2
2025,12,Business Analyst,It/Business,Mid,502173.0,1276119.0,889146,6,42,Stable,Surat,Gujarat,Master's,Part-time,"SQL,Modelling,Requirements",No,773946.0,0.8704374759600786,Medium,13.698017855157229,4,Dec,Winter,0,Medium,2,0,0,Low,1,7,13,1,3,2,11,1,3,755774.1,0.13953488372093023,34.92093023255814,1
2025,4,Business Analyst,It/Business,Entry,339574.0,705008.0,522291,7,37,Down,Chennai,Tamil Nadu,Master's,Contract,"SQL,Modelling,Requirements",No,365434.0,0.6996750853451429,Medium,13.165982097439384,2,Apr,Summer,0,Medium,1,0,1,Medium,1,7,3,8,3,0,11,0,2,522291.0,0.18421052631578946,26.83157894736842,2
2025,3,Mechanical Engineer,Manufacturing,Entry,273441.0,387909.0,330675,19,71,Up,Hyderabad,Telangana,Bachelor's,Contract,"CAD,Design,Manufacturing",Yes,114468.0,0.34616466318893174,Low,12.70889432300701,1,Mar,Summer,1,Medium,1,1,1,Medium,8,8,5,9,0,0,2,2,2,330675.0,0.2638888888888889,55.07222222222222,2
2025,9,Teacher,Education,Entry,272073.0,387159.0,329616,24,61,Up,Bengaluru,Karnataka,Bachelor's,Contract,"Subject Expertise,Teaching",Yes,115086.0,0.3491517402067861,Low,12.705686653357274,3,Sep,Monsoon,1,High,1,1,1,High,13,2,1,3,0,0,13,2,1,395539.2,0.3870967741935484,48.825806451612905,3
2025,7,Ux Designer,Design/It,Senior,1500782.0,3126634.0,2313708,11,49,Stable,New Delhi,Delhi,Bachelor's,Full-time,"Figma,User Research",Yes,1625852.0,0.7027040577289788,High,14.65436242256157,3,Jul,Monsoon,0,Medium,3,1,1,High,14,1,10,0,0,1,4,1,1,2776449.6,0.22,51.96,3
2025,6,Customer Support,Services,Mid,273634.0,611764.0,442699,12,72,Up,Bengaluru,Karnataka,Bachelor's,Part-time,"Communication,CRM",Yes,338130.0,0.7637921025346793,Medium,13.000647618720231,2,Jun,Monsoon,1,Medium,2,1,1,High,3,11,1,3,0,2,3,2,1,531238.7999999999,0.1643835616438356,60.87123287671233,3
2025,11,Accountant,Finance,Entry,189978.0,339054.0,264516,23,70,Up,Bhopal,Madhya Pradesh,Master's,Contract,"Tally,Excel,GST",Yes,149076.0,0.5635802749172073,Low,12.48566080042684,4,Nov,Autumn,1,High,1,1,0,Low,0,3,2,5,3,0,14,2,0,224838.6,0.323943661971831,54.352112676056336,4
2025,11,Accountant,Finance,Senior,504763.0,1311909.0,908336,5,85,Up,Kolkata,West Bengal,Bachelor's,Contract,"Tally,Excel,GST",No,807146.0,0.8885984921879129,Medium,13.719370734100472,4,Nov,Autumn,1,Low,3,0,1,Medium,0,3,7,11,0,0,14,2,0,908336.0,0.05813953488372093,65.88372093023256,4
2025,1,Ux Designer,Design/It,Mid,671648.0,1092938.0,882293,20,59,Stable,Kolkata,West Bengal,Bachelor's,Contract,"Figma,User Research",No,421290.0,0.4774944377888071,Medium,13.690280612779048,1,Jan,Winter,0,Medium,2,0,1,Medium,14,1,7,11,0,0,4,1,3,882293.0,0.3333333333333333,44.733333333333334,1
2025,12,Customer Support,Services,Mid,193556.0,486312.0,339934,11,61,Up,Kolkata,West Bengal,Bachelor's,Contract,"Communication,CRM",No,292756.0,0.861214235704578,Low,12.736509701845204,4,Dec,Winter,1,Medium,2,0,1,Medium,3,11,7,11,0,0,3,2,3,339934.0,0.1774193548387097,46.245161290322585,1
2025,12,Customer Support,Services,Mid,199513.0,501757.0,350635,47,95,Up,Kolkata,West Bengal,Bachelor's,Full-time,"Communication,CRM",Yes,302244.0,0.8619903888659147,Low,12.767503927316008,4,Dec,Winter,1,High,2,1,1,Medium,3,11,7,11,0,1,3,2,3,350635.0,0.4895833333333333,74.02083333333333,1
2025,3,Mechanical Engineer,Manufacturing,Entry,301608.0,522244.0,411926,23,37,Down,Bengaluru,Karnataka,Master's,Part-time,"CAD,Design,Manufacturing",No,220636.0,0.5356204755223025,Medium,12.92860142816662,1,Mar,Summer,0,High,1,0,1,High,8,8,1,3,3,2,2,0,2,494311.19999999995,0.6052631578947368,25.989473684210527,2
2025,8,Civil Engineer,Construction,Entry,218306.0,385740.0,302023,13,57,Stable,Kolkata,West Bengal,Master's,Part-time,"AutoCAD,Site Management",No,167434.0,0.5543749979306212,Low,12.618261763398094,3,Aug,Monsoon,0,Medium,1,0,1,Medium,2,0,7,11,3,2,1,1,1,302023.0,0.22413793103448276,38.75172413793103,3
2025,8,Ux Designer,Design/It,Mid,518262.0,1171712.0,844987,4,56,Stable,Bhopal,Madhya Pradesh,Bachelor's,Contract,"Figma,User Research",Yes,653450.0,0.7733255067829445,Medium,13.647077705055041,3,Aug,Monsoon,0,Low,2,1,0,Low,14,1,2,5,0,0,4,1,1,718238.95,0.07017543859649122,51.45964912280702,3
2025,10,Mechanical Engineer,Manufacturing,Mid,438221.0,666653.0,552437,3,65,Up,Ahmedabad,Gujarat,Bachelor's,Contract,"CAD,Design,Manufacturing",Yes,228432.0,0.41349873379226953,Medium,13.222096488882654,4,Oct,Autumn,1,Low,2,1,1,Medium,8,8,0,1,0,0,2,2,0,552437.0,0.045454545454545456,56.90909090909091,4
2025,2,Marketing Manager,Marketing,Entry,438151.0,625497.0,531824,7,36,Down,New Delhi,Delhi,Master's,Part-time,"SEO,Campaigns,Analytics",No,187346.0,0.3522706760131171,Medium,13.184069766840306,1,Feb,Winter,0,Medium,1,0,1,High,7,9,10,0,3,2,10,0,3,638188.7999999999,0.1891891891891892,26.22162162162162,1
2025,1,Marketing Manager,Marketing,Entry,248135.0,521405.0,384770,18,60,Stable,Hyderabad,Telangana,Bachelor's,Contract,"SEO,Campaigns,Analytics",Yes,273270.0,0.7102164929698261,Low,12.860403631108328,1,Jan,Winter,1,Medium,1,1,1,Medium,7,9,5,9,0,0,10,1,3,384770.0,0.29508196721311475,48.40983606557377,1
2025,1,Software Engineer,It,Senior,1810165.0,2923857.0,2367011,7,57,Stable,Kolkata,West Bengal,High School,Full-time,"Python,Java,SQL",No,1113692.0,0.4705056292514061,High,14.677138958191762,1,Jan,Winter,0,Medium,3,0,1,Medium,12,6,7,11,2,1,6,1,3,2367011.0,0.1206896551724138,48.95862068965517,1
2025,9,Mechanical Engineer,Manufacturing,Mid,548457.0,920979.0,734718,27,93,Up,Gurgaon,Haryana,Bachelor's,Part-time,"CAD,Design,Manufacturing",Yes,372522.0,0.5070271859407283,Medium,13.507243392169585,3,Sep,Monsoon,1,High,2,1,1,High,8,8,4,2,0,2,2,2,1,881661.6,0.2872340425531915,73.22553191489361,3
2025,8,Mechanical Engineer,Manufacturing,Senior,848585.0,1956833.0,1402709,16,95,Up,New Delhi,Delhi,Master's,Full-time,"CAD,Design,Manufacturing",No,1108248.0,0.7900769154543102,High,14.153916637790498,3,Aug,Monsoon,1,Medium,3,0,1,High,8,8,10,0,3,1,2,2,1,1683250.8,0.16666666666666666,71.66666666666667,3
2025,4,Sales Manager,Sales,Entry,285531.0,491981.0,388756,16,69,Up,Bhopal,Madhya Pradesh,PhD,Contract,"Sales,Negotiation,CRM",No,206450.0,0.5310528969327805,Low,12.870709748744336,2,Apr,Summer,1,Medium,1,0,0,Low,11,10,2,5,4,0,12,2,2,330442.6,0.22857142857142856,45.94285714285714,2
2025,4,Mechanical Engineer,Manufacturing,Senior,1258967.0,1881797.0,1570382,9,67,Up,Mumbai,Maharashtra,Master's,Contract,"CAD,Design,Manufacturing",No,622830.0,0.3966105062335152,High,14.266830096618346,2,Apr,Summer,1,Medium,3,0,1,High,8,8,9,6,3,0,2,2,2,1884458.4,0.1323529411764706,54.935294117647054,2
2025,12,Teacher,Education,Senior,497485.0,926991.0,712238,2,62,Up,Thiruvananthapuram,Kerala,Master's,Part-time,"Subject Expertise,Teaching",Yes,429506.0,0.6030371870077137,Medium,13.47616880822545,4,Dec,Winter,1,Low,3,1,0,Low,13,2,14,4,3,2,13,2,3,605402.2999999999,0.031746031746031744,60.13650793650793,1
2025,7,Ux Designer,Design/It,Entry,387001.0,825727.0,606364,22,40,Stable,New Delhi,Delhi,Master's,Full-time,"Figma,User Research",No,438726.0,0.7235356980295664,Medium,13.315237393966468,3,Jul,Monsoon,0,High,1,0,1,High,14,1,10,0,3,1,4,1,1,727636.7999999999,0.5365853658536586,27.926829268292682,3
2025,3,Data Scientist,It,Mid,1328450.0,1963154.0,1645802,12,59,Stable,Pune,Maharashtra,Bachelor's,Part-time,"Python,ML,Statistics",No,634704.0,0.3856502787091035,High,14.313738968973816,1,Mar,Summer,0,Medium,2,0,1,Medium,4,6,12,6,0,2,7,1,2,1645802.0,0.2,45.0,2
2025,7,Devops Engineer,It,Entry,411733.0,892991.0,652362,48,81,Up,Chennai,Tamil Nadu,Bachelor's,Part-time,"AWS,Docker,Kubernetes",Yes,481258.0,0.7377161759881783,Medium,13.38835643444812,3,Jul,Monsoon,1,High,1,1,1,Medium,5,6,3,8,0,2,0,2,1,652362.0,0.5853658536585366,60.42926829268293,3
2025,12,Customer Support,Services,Senior,533964.0,741792.0,637878,5,60,Stable,Pune,Maharashtra,Diploma,Full-time,"Communication,CRM",Yes,207828.0,0.32581151881707787,Medium,13.365903889167697,4,Dec,Winter,1,Low,3,1,1,Medium,3,11,12,6,1,1,3,1,3,637878.0,0.08196721311475409,58.83606557377049,1
2025,6,Mechanical Engineer,Manufacturing,Senior,888881.0,1672255.0,1280568,8,83,Up,Noida,Uttar Pradesh,Bachelor's,Full-time,"CAD,Design,Manufacturing",No,783374.0,0.6117394781065902,High,14.062815068371055,2,Jun,Monsoon,1,Medium,3,0,1,High,8,8,11,10,0,1,2,2,1,1536681.5999999999,0.09523809523809523,64.60952380952381,3
2025,1,Teacher,Education,Mid,354944.0,551578.0,453261,8,68,Up,Jaipur,Rajasthan,Bachelor's,Part-time,"Subject Expertise,Teaching",Yes,196634.0,0.4338206905072353,Medium,13.024225603721675,1,Jan,Winter,1,Medium,2,1,0,Low,13,2,6,7,0,2,13,2,3,385271.85,0.11594202898550725,58.56811594202898,1
2025,5,Customer Support,Services,Entry,124758.0,302402.0,213580,22,70,Up,Chennai,Tamil Nadu,Bachelor's,Part-time,"Communication,CRM",No,177644.0,0.8317445453694167,Low,12.271771430800912,2,May,Summer,1,High,1,0,1,Medium,3,11,3,8,0,2,3,2,2,213580.0,0.30985915492957744,46.38028169014085,2
2025,2,Customer Support,Services,Mid,315859.0,552167.0,434013,21,54,Stable,Bengaluru,Karnataka,Master's,Full-time,"Communication,CRM",No,236308.0,0.5444721701884506,Medium,12.980832070626777,1,Feb,Winter,0,High,2,0,1,High,3,11,1,3,3,1,3,1,3,520815.6,0.38181818181818183,41.63636363636363,1
2025,11,Business Analyst,It/Business,Entry,408131.0,728877.0,568504,16,70,Up,Noida,Uttar Pradesh,Bachelor's,Contract,"SQL,Modelling,Requirements",Yes,320746.0,0.5641930399786105,Medium,13.250765387208808,4,Nov,Autumn,1,Medium,1,1,1,High,1,7,11,10,0,0,11,2,0,682204.7999999999,0.22535211267605634,54.54929577464789,4
2025,4,Ux Designer,Design/It,Entry,485507.0,764827.0,625167,33,80,Up,Gurgaon,Haryana,Diploma,Full-time,"Figma,User Research",No,279320.0,0.4467926170127342,Medium,13.345775692598291,2,Apr,Summer,1,High,1,0,1,High,14,1,4,2,1,1,4,2,2,750200.4,0.4074074074074074,52.18518518518518,2
2025,9,Accountant,Finance,Entry,225223.0,317861.0,271542,43,73,Up,Ahmedabad,Gujarat,Master's,Full-time,"Tally,Excel,GST",No,92638.0,0.34115532772094187,Low,12.511875785189288,3,Sep,Monsoon,1,High,1,0,1,Medium,0,3,0,1,3,1,14,2,1,271542.0,0.581081081081081,47.637837837837836,3
2025,1,Devops Engineer,It,Entry,479024.0,727168.0,603096,23,58,Stable,Jaipur,Rajasthan,Diploma,Contract,"AWS,Docker,Kubernetes",No,248144.0,0.41145025004311087,Medium,13.309833325127252,1,Jan,Winter,0,High,1,0,0,Low,5,6,6,7,1,0,0,1,3,512631.6,0.3898305084745763,39.02033898305084,1
2025,4,Mechanical Engineer,Manufacturing,Entry,227373.0,494603.0,360988,28,58,Stable,Hyderabad,Telangana,Bachelor's,Contract,"CAD,Design,Manufacturing",No,267230.0,0.7402739149223797,Low,12.796602765936642,2,Apr,Summer,0,High,1,0,1,Medium,8,8,5,9,0,0,2,1,2,360988.0,0.4745762711864407,38.85084745762712,2
2025,11,Hr Manager,Hr,Mid,518286.0,765834.0,642060,10,47,Stable,Surat,Gujarat,Diploma,Contract,"Recruitment,Labour Laws",No,247548.0,0.38555275207924494,Medium,13.372438593734728,4,Nov,Autumn,0,Medium,2,0,0,Low,6,5,13,1,1,0,8,1,0,545751.0,0.20833333333333334,37.78333333333334,4
2025,9,Devops Engineer,It,Entry,521549.0,751999.0,636774,6,63,Up,Bhopal,Madhya Pradesh,Bachelor's,Part-time,"AWS,Docker,Kubernetes",No,230450.0,0.361902338977408,Medium,13.364171653947693,3,Sep,Monsoon,1,Medium,1,0,0,Low,5,6,2,5,0,2,0,2,1,541257.9,0.09375,42.6125,3
2025,3,Business Analyst,It/Business,Mid,938767.0,1561213.0,1249990,1,24,Down,Bengaluru,Karnataka,Master's,Part-time,"SQL,Modelling,Requirements",No,622446.0,0.4979607836862695,High,14.038646909252563,1,Mar,Summer,0,Low,2,0,1,High,1,7,1,3,3,2,11,0,2,1499988.0,0.04,24.32,2
2025,9,Mechanical Engineer,Manufacturing,Entry,343220.0,689210.0,516215,7,11,Down,Noida,Uttar Pradesh,Bachelor's,Contract,"CAD,Design,Manufacturing",No,345990.0,0.6702439874858344,Medium,13.154280561524379,3,Sep,Monsoon,0,Medium,1,0,1,High,8,8,11,10,0,0,2,0,1,619458.0,0.5833333333333334,10.433333333333334,3
2025,9,Software Engineer,It,Senior,2158380.0,3195118.0,2676749,4,95,Up,Kolkata,West Bengal,Bachelor's,Contract,"Python,Java,SQL",No,1036738.0,0.387312370341784,High,14.800113930020515,3,Sep,Monsoon,1,Low,3,0,1,Medium,12,6,7,11,0,0,6,2,1,2676749.0,0.041666666666666664,71.91666666666667,3
2025,5,Devops Engineer,It,Entry,363944.0,916514.0,640229,34,52,Stable,Surat,Gujarat,Diploma,Full-time,"AWS,Docker,Kubernetes",No,552570.0,0.86308180354217,Medium,13.369582765776126,2,May,Summer,0,High,1,0,0,Low,5,6,13,1,1,1,0,1,2,544194.65,0.6415094339622641,34.91698113207548,2
2025,6,Devops Engineer,It,Senior,1992169.0,4316491.0,3154330,12,79,Up,Bengaluru,Karnataka,Bachelor's,Full-time,"AWS,Docker,Kubernetes",Yes,2324322.0,0.7368671001448802,High,14.964286987098854,2,Jun,Monsoon,1,Medium,3,1,1,High,5,6,1,3,0,1,0,2,1,3785196.0,0.15,70.10000000000001,3
2025,1,Accountant,Finance,Senior,1093481.0,1585583.0,1339532,11,63,Up,Bengaluru,Karnataka,Bachelor's,Full-time,"Tally,Excel,GST",No,492102.0,0.36736860336296556,High,14.107831603721568,1,Jan,Winter,1,Medium,3,0,1,High,0,3,1,3,0,1,14,2,3,1607438.4,0.171875,52.45625,1
2025,6,Mechanical Engineer,Manufacturing,Mid,406146.0,1017066.0,711606,11,66,Up,Hyderabad,Telangana,Bachelor's,Part-time,"CAD,Design,Manufacturing",Yes,610920.0,0.8585087815448437,Medium,13.475281071712505,2,Jun,Monsoon,1,Medium,2,1,1,Medium,8,8,5,9,0,2,2,2,1,711606.0,0.16417910447761194,57.27164179104478,3
2025,12,Mechanical Engineer,Manufacturing,Entry,360634.0,499320.0,429977,22,63,Up,Bengaluru,Karnataka,Diploma,Part-time,"CAD,Design,Manufacturing",Yes,138686.0,0.322542833686453,Medium,12.971489323570188,4,Dec,Winter,1,High,1,1,1,High,8,8,1,3,1,2,2,2,3,515972.39999999997,0.34375,50.1125,1
2025,3,Nurse,Healthcare,Senior,322498.0,599884.0,461191,7,56,Stable,Bhopal,Madhya Pradesh,Bachelor's,Full-time,"Patient Care,First Aid",Yes,277386.0,0.601455795971734,Medium,13.041569721172824,1,Mar,Summer,0,Medium,3,1,0,Low,9,4,2,5,0,1,5,1,2,392012.35,0.12280701754385964,56.35438596491228,2
2025,2,Business Analyst,It/Business,Mid,533928.0,1314116.0,924022,39,74,Up,Kolkata,West Bengal,Bachelor's,Full-time,"SQL,Modelling,Requirements",No,780188.0,0.8443392040449254,Medium,13.736492242088918,1,Feb,Winter,1,High,2,0,1,Medium,1,7,7,11,0,1,11,2,3,924022.0,0.52,53.36,1
2025,5,Hr Manager,Hr,Mid,605353.0,858237.0,731795,11,58,Stable,Lucknow,Uttar Pradesh,Diploma,Part-time,"Recruitment,Labour Laws",No,252884.0,0.34556672292103663,Medium,13.503257065577994,2,May,Summer,0,Medium,2,0,0,Low,6,5,8,10,1,2,8,1,2,622025.75,0.1864406779661017,44.4271186440678,2
2025,7,Software Engineer,It,Entry,438469.0,646459.0,542464,21,53,Stable,Bhopal,Madhya Pradesh,Diploma,Full-time,"Python,Java,SQL",No,207990.0,0.3834171484190656,Medium,13.203878846186464,3,Jul,Monsoon,0,High,1,0,0,Low,12,6,2,5,1,1,6,1,1,461094.39999999997,0.3888888888888889,36.02222222222222,3
2025,8,Accountant,Finance,Mid,445891.0,1003979.0,724935,16,82,Up,Bengaluru,Karnataka,Diploma,Part-time,"Tally,Excel,GST",No,558088.0,0.76984557236166,Medium,13.4938386540782,3,Aug,Monsoon,1,Medium,2,0,1,High,0,3,1,3,1,2,14,2,1,869922.0,0.1927710843373494,58.8144578313253,3
2025,12,Marketing Manager,Marketing,Entry,180631.0,443033.0,311832,37,76,Up,Bhopal,Madhya Pradesh,Bachelor's,Part-time,"SEO,Campaigns,Analytics",No,262402.0,0.841485158675184,Low,12.650223067080512,4,Dec,Winter,1,High,1,0,0,Low,7,9,2,5,0,2,10,2,3,265057.2,0.4805194805194805,49.63896103896104,1
2025,7,Software Engineer,It,Senior,1802125.0,4678145.0,3240135,9,82,Up,Mumbai,Maharashtra,High School,Full-time,"Python,Java,SQL",No,2876020.0,0.887623509514264,High,14.991125862196215,3,Jul,Monsoon,1,Medium,3,0,1,High,12,6,9,6,2,1,6,2,1,3888162.0,0.10843373493975904,63.98313253012047,3
2025,3,Software Engineer,It,Mid,647654.0,1505078.0,1076366,6,42,Stable,Lucknow,Uttar Pradesh,Master's,Full-time,"Python,Java,SQL",Yes,857424.0,0.7965914939713815,Medium,13.88910203961688,1,Mar,Summer,0,Medium,2,1,0,Low,12,6,8,10,3,1,6,1,2,914911.1,0.13953488372093023,42.92093023255814,2
2025,2,Hr Manager,Hr,Mid,762494.0,1056416.0,909455,10,70,Up,Ahmedabad,Gujarat,Bachelor's,Part-time,"Recruitment,Labour Laws",Yes,293922.0,0.32318476450181705,Medium,13.720601897540252,1,Feb,Winter,1,Medium,2,1,1,Medium,6,5,0,1,0,2,8,2,3,909455.0,0.14084507042253522,59.71830985915493,1
2025,10,Hr Manager,Hr,Senior,1359700.0,2012608.0,1686154,7,68,Up,Noida,Uttar Pradesh,Bachelor's,Full-time,"Recruitment,Labour Laws",No,652908.0,0.3872173004363777,High,14.337961346888887,4,Oct,Autumn,1,Medium,3,0,1,High,6,5,11,10,0,1,8,2,0,2023384.7999999998,0.10144927536231885,55.59710144927536,4
2025,2,Data Scientist,It,Entry,415275.0,912437.0,663856,18,60,Stable,Surat,Gujarat,Bachelor's,Contract,"Python,ML,Statistics",No,497162.0,0.7489003639343472,Medium,13.405822043819182,1,Feb,Winter,1,Medium,1,0,0,Low,4,6,13,1,0,0,7,1,3,564277.6,0.29508196721311475,40.40983606557377,1
2025,1,Software Engineer,It,Mid,655820.0,1587208.0,1121514,10,64,Up,Hyderabad,Telangana,High School,Contract,"Python,Java,SQL",No,931388.0,0.8304738059444644,Medium,13.930191007797227,1,Jan,Winter,1,Medium,2,0,1,Medium,12,6,5,9,2,0,6,2,3,1121514.0,0.15384615384615385,48.09230769230769,1
2025,8,Devops Engineer,It,Senior,2634457.0,4640009.0,3637233,17,75,Up,Bengaluru,Karnataka,Bachelor's,Full-time,"AWS,Docker,Kubernetes",No,2005552.0,0.551394975246293,High,15.106734060640198,3,Aug,Monsoon,1,Medium,3,0,1,High,5,6,1,3,0,1,0,2,1,4364679.6,0.2236842105263158,59.55263157894737,3
2025,2,Customer Support,Services,Mid,165434.0,377654.0,271544,13,66,Up,Lucknow,Uttar Pradesh,Bachelor's,Contract,"Communication,CRM",Yes,212220.0,0.7815308016380402,Low,12.511883150478154,1,Feb,Winter,1,Medium,2,1,0,Low,3,11,8,10,0,0,3,2,3,230812.4,0.19402985074626866,57.211940298507464,1
2025,12,Data Scientist,It,Entry,622766.0,1068414.0,845590,11,46,Stable,Noida,Uttar Pradesh,Bachelor's,Contract,"Python,ML,Statistics",Yes,445648.0,0.5270261001194432,Medium,13.647791070151344,4,Dec,Winter,0,Medium,1,1,1,High,4,6,11,10,0,0,7,1,3,1014708.0,0.23404255319148937,40.131914893617015,1
2025,11,Ux Designer,Design/It,Entry,301809.0,708195.0,505002,41,72,Up,Kolkata,West Bengal,Master's,Full-time,"Figma,User Research",Yes,406386.0,0.8047215654591467,Medium,13.13231964883391,4,Nov,Autumn,1,High,1,1,1,Medium,14,1,7,11,3,1,4,2,0,505002.0,0.5616438356164384,55.076712328767115,4
2025,12,Data Scientist,It,Entry,334600.0,873254.0,603927,13,54,Stable,Thiruvananthapuram,Kerala,Bachelor's,Part-time,"Python,ML,Statistics",No,538654.0,0.8919190564422521,Medium,13.311210264513422,4,Dec,Winter,0,Medium,1,0,0,Low,4,6,14,4,0,2,7,1,3,513337.95,0.23636363636363636,36.92727272727272,1
2025,7,Civil Engineer,Construction,Mid,498964.0,677792.0,588378,23,73,Up,Thiruvananthapuram,Kerala,Bachelor's,Full-time,"AutoCAD,Site Management",No,178828.0,0.3039338656441947,Medium,13.285126577065718,3,Jul,Monsoon,1,High,2,0,0,Low,2,0,14,4,0,1,1,2,1,500121.3,0.3108108108108108,53.178378378378376,3
2025,6,Marketing Manager,Marketing,Senior,1454656.0,2029980.0,1742318,7,79,Up,Lucknow,Uttar Pradesh,Bachelor's,Part-time,"SEO,Campaigns,Analytics",No,575324.0,0.33020608178300404,High,14.370727542476944,2,Jun,Monsoon,1,Medium,3,0,0,Low,7,9,8,10,0,2,10,2,1,1480970.3,0.0875,62.225,3
2025,1,Business Analyst,It/Business,Senior,1593012.0,3158064.0,2375538,2,89,Up,Gurgaon,Haryana,High School,Contract,"SQL,Modelling,Requirements",No,1565052.0,0.6588200230852969,High,14.680734917070641,1,Jan,Winter,1,Low,3,0,1,High,1,7,4,2,2,0,11,2,3,2850645.6,0.022222222222222223,68.35555555555555,1
2025,2,Hr Manager,Hr,Mid,587845.0,1038501.0,813173,21,77,Up,Jaipur,Rajasthan,Bachelor's,Contract,"Recruitment,Labour Laws",No,450656.0,0.5541944948983796,Medium,13.608700387770698,1,Feb,Winter,1,High,2,0,0,Low,6,5,6,7,0,0,8,2,3,691197.0499999999,0.2692307692307692,55.661538461538456,1
2025,11,Product Manager,It,Entry,719209.0,1081081.0,900145,49,95,Up,Bhopal,Madhya Pradesh,Diploma,Part-time,"Roadmap,Stakeholder Management",Yes,361872.0,0.40201523087946944,Medium,13.710312251372068,4,Nov,Autumn,1,High,1,1,0,Low,10,6,2,5,1,2,9,2,0,765123.25,0.5104166666666666,68.97916666666667,4
2025,6,Devops Engineer,It,Entry,521333.0,926137.0,723735,23,58,Stable,Pune,Maharashtra,Master's,Full-time,"AWS,Docker,Kubernetes",No,404804.0,0.5593262727379497,Medium,13.492181963986223,2,Jun,Monsoon,0,High,1,0,1,Medium,5,6,12,6,3,1,0,1,1,723735.0,0.3898305084745763,39.02033898305084,3
